missing_count,has_camera_info,has_software,software_suspicious,has_timestamp,timestamp_consistent,timestamp_plausible,timestamp_future,exif_total_tags,has_gps,has_flash,has_orientation,image_path,label
0,0,1,0,1,0,1,0,60,0,0,1,fake_8077.jpg,0
0,0,1,1,1,0,1,0,60,0,0,1,fake_8078.jpg,0
0,0,1,1,1,1,1,0,60,0,1,1,fake_8079.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_808.jpg,0
0,1,0,0,1,0,1,0,50,0,0,1,fake_8080.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_8081.jpg,0
0,1,1,0,1,1,1,0,63,0,0,1,fake_8082.jpg,0
0,0,1,1,1,0,1,0,53,0,1,1,fake_8083.jpg,0
9,0,1,1,0,0,0,0,11,0,1,1,fake_8084.jpg,0
0,0,1,0,0,0,0,0,22,1,0,1,fake_8085.jpg,0
0,1,1,1,1,0,1,0,70,0,1,1,fake_8086.jpg,0
0,0,1,0,1,0,1,0,69,1,1,1,fake_8087.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_8088.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_8089.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_809.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_8090.jpg,0
0,0,1,1,1,1,0,1,49,0,0,1,fake_8091.jpg,0
0,0,1,0,1,1,0,1,49,0,1,0,fake_8092.jpg,0
0,0,0,0,1,0,1,0,49,1,1,1,fake_8093.jpg,0
0,0,1,0,1,1,1,0,61,1,0,1,fake_8094.jpg,0
0,0,1,0,0,0,0,0,20,1,0,1,fake_8095.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_8096.jpg,0
6,0,1,1,0,0,0,0,14,0,1,0,fake_8097.jpg,0
0,1,1,1,1,1,1,0,68,0,0,1,fake_8098.jpg,0
0,1,1,0,0,0,0,0,31,0,1,0,fake_8099.jpg,0
8,0,1,0,0,0,0,0,12,0,0,0,fake_81.jpg,0
0,1,1,0,1,0,1,0,57,0,1,1,fake_810.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_8100.jpg,0
0,0,1,0,1,1,1,0,50,0,1,1,fake_8101.jpg,0
0,0,1,0,1,1,1,0,60,0,1,1,fake_8102.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8103.jpg,0
0,0,1,0,0,0,0,0,22,1,0,1,fake_8104.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_8105.jpg,0
0,0,1,0,1,0,1,0,59,1,1,1,fake_8106.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8107.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_8108.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_8109.jpg,0
0,1,1,0,1,0,1,0,79,1,0,0,fake_811.jpg,0
0,0,1,0,1,1,1,0,50,0,0,1,fake_8110.jpg,0
2,1,0,0,0,0,0,0,18,0,0,1,fake_8111.jpg,0
0,1,1,1,1,1,1,0,59,0,0,1,fake_8112.jpg,0
0,0,1,1,1,1,1,0,53,0,1,1,fake_8113.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_8114.jpg,0
0,1,1,1,1,1,1,0,72,0,1,0,fake_8115.jpg,0
0,0,1,1,1,0,1,0,53,0,1,1,fake_8116.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8117.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8118.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_8119.jpg,0
0,1,1,1,1,1,1,0,79,0,1,1,fake_812.jpg,0
0,0,1,0,1,1,1,0,50,0,0,1,fake_8120.jpg,0
0,1,1,1,0,0,0,0,27,0,0,0,fake_8121.jpg,0
0,1,1,1,0,0,0,0,33,0,0,1,fake_8122.jpg,0
0,0,0,0,1,1,1,0,48,1,0,0,fake_8123.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_8124.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_8125.jpg,0
0,0,1,0,1,1,0,1,50,0,0,1,fake_8126.jpg,0
0,1,0,0,1,1,0,1,58,0,0,0,fake_8127.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8128.jpg,0
0,0,1,1,1,0,1,0,61,1,0,0,fake_8129.jpg,0
0,0,1,0,0,0,0,0,22,0,1,1,fake_813.jpg,0
0,0,1,1,0,0,0,0,21,0,1,0,fake_8130.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_8131.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_8132.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8133.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8134.jpg,0
0,1,0,0,1,1,1,0,52,0,0,1,fake_8135.jpg,0
0,1,0,0,1,1,1,0,59,0,0,1,fake_8136.jpg,0
0,1,1,0,1,1,1,0,71,0,0,0,fake_8137.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8138.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_8139.jpg,0
0,0,1,0,1,1,1,0,49,0,0,0,fake_814.jpg,0
0,1,1,1,1,1,1,0,59,0,0,1,fake_8140.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_8141.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_8142.jpg,0
0,0,1,0,1,0,1,0,60,0,0,1,fake_8143.jpg,0
0,1,1,1,0,0,0,0,27,0,0,1,fake_8144.jpg,0
0,0,1,1,1,1,1,0,52,0,1,0,fake_8145.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_8146.jpg,0
0,0,0,0,1,1,0,1,40,0,1,1,fake_8147.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8148.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_8149.jpg,0
0,1,0,0,1,1,0,1,52,0,0,1,fake_815.jpg,0
10,0,1,1,0,0,0,0,10,0,1,0,fake_8150.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_8151.jpg,0
0,0,1,1,1,1,0,1,53,0,1,1,fake_8152.jpg,0
0,1,1,1,1,0,1,0,67,0,1,0,fake_8153.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8154.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_8155.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_8156.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8157.jpg,0
0,1,0,0,1,1,1,0,72,1,0,1,fake_8158.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8159.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_816.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8160.jpg,0
0,1,1,0,1,0,1,0,83,0,0,1,fake_8161.jpg,0
0,0,1,0,1,0,1,0,50,0,1,1,fake_8162.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8163.jpg,0
10,0,1,1,0,0,0,0,10,0,1,0,fake_8164.jpg,0
0,1,0,0,1,0,1,0,61,1,1,1,fake_8165.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8166.jpg,0
0,1,1,1,1,0,1,0,72,0,0,1,fake_8167.jpg,0
0,0,1,1,0,0,0,0,29,1,0,0,fake_8168.jpg,0
0,0,1,1,1,1,1,0,60,0,1,1,fake_8169.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_817.jpg,0
7,1,0,0,0,0,0,0,13,0,0,1,fake_8170.jpg,0
0,0,1,1,1,1,0,1,59,0,1,0,fake_8171.jpg,0
0,0,1,0,1,0,1,0,59,0,0,0,fake_8172.jpg,0
0,0,0,0,1,1,0,1,40,0,1,1,fake_8173.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_8174.jpg,0
0,0,1,0,0,0,0,0,20,0,0,0,fake_8175.jpg,0
0,1,0,0,1,1,1,0,57,0,0,1,fake_8176.jpg,0
0,0,1,0,1,1,0,1,51,0,1,0,fake_8177.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_8178.jpg,0
0,0,1,1,1,0,1,0,49,0,1,1,fake_8179.jpg,0
0,0,1,1,1,1,0,1,60,0,0,1,fake_818.jpg,0
0,0,1,0,0,0,0,0,21,0,1,0,fake_8180.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_8181.jpg,0
8,0,1,0,0,0,0,0,12,0,0,0,fake_8182.jpg,0
10,1,0,0,0,0,0,0,10,0,0,0,fake_8183.jpg,0
2,1,0,0,0,0,0,0,18,0,0,1,fake_8184.jpg,0
0,0,1,0,1,1,1,0,50,0,1,1,fake_8185.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_8186.jpg,0
19,0,0,0,0,0,0,0,1,0,1,0,fake_8187.jpg,0
0,0,1,1,1,0,1,0,48,0,1,0,fake_8188.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_8189.jpg,0
0,1,0,0,1,1,1,0,52,0,0,1,fake_819.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8190.jpg,0
1,1,1,1,0,0,0,0,19,0,0,0,fake_8191.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_8192.jpg,0
0,1,1,1,0,0,0,0,29,0,1,1,fake_8193.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8194.jpg,0
0,0,1,0,1,1,0,1,49,0,1,0,fake_8195.jpg,0
0,1,0,0,1,0,1,0,51,0,1,1,fake_8196.jpg,0
0,1,1,0,0,0,0,0,38,1,0,0,fake_8197.jpg,0
1,0,1,1,0,0,0,0,19,1,0,1,fake_8198.jpg,0
0,1,1,1,0,0,0,0,34,0,0,1,fake_8199.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_82.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_820.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8200.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8201.jpg,0
0,0,0,0,1,1,0,1,49,1,0,1,fake_8202.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_8203.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8204.jpg,0
0,0,1,1,1,0,1,0,57,1,1,0,fake_8205.jpg,0
0,0,1,1,1,1,1,0,53,0,0,1,fake_8206.jpg,0
0,0,1,1,1,0,1,0,49,0,1,1,fake_8207.jpg,0
9,0,1,1,0,0,0,0,11,0,1,1,fake_8208.jpg,0
0,0,1,1,1,0,1,0,48,0,0,0,fake_8209.jpg,0
0,1,0,0,0,0,0,0,28,1,0,1,fake_821.jpg,0
0,0,1,1,1,1,1,0,49,0,1,1,fake_8210.jpg,0
6,0,1,1,0,0,0,0,14,0,1,0,fake_8211.jpg,0
0,0,1,1,1,0,1,0,49,0,1,1,fake_8212.jpg,0
0,1,1,1,0,0,0,0,29,0,1,1,fake_8213.jpg,0
0,0,1,1,1,1,1,0,48,0,1,0,fake_8214.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8215.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8216.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_8217.jpg,0
0,0,1,1,1,1,0,1,60,0,0,1,fake_8218.jpg,0
0,0,1,1,1,1,0,1,53,0,1,1,fake_8219.jpg,0
0,0,1,1,1,1,0,1,52,0,0,0,fake_822.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_8220.jpg,0
0,0,1,1,1,1,0,1,53,0,0,1,fake_8221.jpg,0
0,0,1,1,1,0,1,0,60,0,0,1,fake_8222.jpg,0
0,0,1,0,1,1,0,1,51,0,0,0,fake_8223.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8224.jpg,0
12,1,0,0,0,0,0,0,8,0,0,1,fake_8225.jpg,0
19,0,0,0,0,0,0,0,1,0,1,0,fake_8226.jpg,0
0,0,1,0,1,0,1,0,68,1,0,0,fake_8227.jpg,0
0,0,1,0,1,0,1,0,50,0,1,1,fake_8228.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8229.jpg,0
0,1,1,1,1,1,0,1,72,0,1,1,fake_823.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8230.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8231.jpg,0
0,1,1,0,0,0,0,0,24,0,0,1,fake_8232.jpg,0
0,0,1,1,1,1,0,1,52,0,0,0,fake_8233.jpg,0
0,0,1,0,1,1,0,1,50,0,0,1,fake_8234.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_8235.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_8236.jpg,0
0,0,1,1,0,0,0,0,20,1,1,1,fake_8237.jpg,0
0,1,0,0,1,0,1,0,51,0,0,1,fake_8238.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_8239.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_824.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_8240.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_8241.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_8242.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_8243.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8244.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_8245.jpg,0
0,0,1,1,0,0,0,0,31,1,1,1,fake_8246.jpg,0
0,0,0,0,1,0,1,0,39,0,1,0,fake_8247.jpg,0
0,0,1,0,1,0,1,0,49,0,1,0,fake_8248.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_8249.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_825.jpg,0
0,1,0,0,1,0,1,0,49,0,0,0,fake_8250.jpg,0
9,0,1,1,0,0,0,0,11,0,1,1,fake_8251.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_8252.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_8253.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_8254.jpg,0
0,0,1,0,1,1,1,0,59,0,0,0,fake_8255.jpg,0
0,0,1,0,1,1,1,0,50,0,1,1,fake_8256.jpg,0
0,0,1,1,1,1,1,0,52,0,1,0,fake_8257.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_8258.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_8259.jpg,0
0,0,1,0,1,0,1,0,51,0,0,0,fake_826.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8260.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8261.jpg,0
0,0,1,0,0,0,0,0,20,0,0,0,fake_8262.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8263.jpg,0
0,0,1,0,1,1,0,1,59,1,0,1,fake_8264.jpg,0
0,0,1,1,1,1,0,1,48,0,1,0,fake_8265.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_8266.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8267.jpg,0
0,0,1,1,1,1,0,1,48,0,0,0,fake_8268.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_8269.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_827.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_8270.jpg,0
6,0,1,0,0,0,0,0,14,0,1,1,fake_8271.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8272.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_8273.jpg,0
0,1,1,1,1,0,1,0,59,0,0,0,fake_8274.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_8275.jpg,0
8,0,1,0,0,0,0,0,12,0,0,0,fake_8276.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_8277.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_8278.jpg,0
0,1,1,1,1,1,1,0,64,0,0,1,fake_8279.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_828.jpg,0
0,0,1,1,1,1,1,0,49,0,1,1,fake_8280.jpg,0
0,0,1,1,1,0,1,0,49,0,1,1,fake_8281.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_8282.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8283.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_8284.jpg,0
0,1,1,0,1,0,1,0,73,1,0,1,fake_8285.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_8286.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8287.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8288.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_8289.jpg,0
0,0,1,0,1,1,1,0,49,0,0,0,fake_829.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8290.jpg,0
0,0,1,0,1,0,1,0,59,0,0,0,fake_8291.jpg,0
0,0,1,0,1,1,1,0,60,0,1,1,fake_8292.jpg,0
0,0,1,0,1,1,1,0,52,0,1,1,fake_8293.jpg,0
0,0,1,0,1,0,1,0,60,0,0,1,fake_8294.jpg,0
1,0,1,0,0,0,0,0,19,1,0,0,fake_8295.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8296.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_8297.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_8298.jpg,0
2,1,1,0,0,0,0,0,18,0,1,0,fake_8299.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_83.jpg,0
0,1,1,0,0,0,0,0,24,0,0,1,fake_830.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_8300.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_8301.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8302.jpg,0
0,1,0,0,1,1,1,0,52,0,1,0,fake_8303.jpg,0
0,0,1,0,1,1,1,0,49,0,0,0,fake_8304.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_8305.jpg,0
0,0,1,0,1,1,0,1,52,0,1,1,fake_8306.jpg,0
0,0,1,0,1,1,1,0,49,0,0,0,fake_8307.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_8308.jpg,0
0,1,1,0,1,1,1,0,83,0,0,1,fake_8309.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_831.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_8310.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8311.jpg,0
6,0,1,0,0,0,0,0,14,0,1,1,fake_8312.jpg,0
0,0,1,0,1,1,0,1,51,0,0,0,fake_8313.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_8314.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_8315.jpg,0
0,0,1,0,1,1,1,0,51,0,1,0,fake_8316.jpg,0
0,1,1,0,1,1,1,0,73,1,0,1,fake_8317.jpg,0
0,0,1,1,0,0,0,0,20,0,0,0,fake_8318.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8319.jpg,0
0,0,1,0,0,0,0,0,22,0,1,1,fake_832.jpg,0
0,0,1,1,1,1,1,0,60,0,1,1,fake_8320.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8321.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8322.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_8323.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8324.jpg,0
0,1,1,1,1,0,1,0,56,0,1,1,fake_8325.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_8326.jpg,0
0,0,0,0,1,1,0,1,40,0,1,1,fake_8327.jpg,0
0,0,1,0,1,1,1,0,59,0,0,0,fake_8328.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8329.jpg,0
0,1,0,0,1,1,1,0,52,0,0,1,fake_833.jpg,0
0,0,1,0,0,0,0,0,22,1,0,1,fake_8330.jpg,0
0,0,1,0,1,0,1,0,51,0,0,0,fake_8331.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8332.jpg,0
0,0,0,0,1,1,1,0,39,0,1,0,fake_8333.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_8334.jpg,0
0,0,1,1,0,0,0,0,30,1,0,1,fake_8335.jpg,0
0,1,1,0,0,0,0,0,30,0,0,1,fake_8336.jpg,0
0,0,1,0,1,1,1,0,51,0,0,0,fake_8337.jpg,0
0,1,1,1,0,0,0,0,27,0,0,1,fake_8338.jpg,0
8,0,1,0,0,0,0,0,12,0,0,0,fake_8339.jpg,0
0,0,1,0,1,0,1,0,60,0,0,1,fake_834.jpg,0
0,0,1,0,1,1,1,0,49,0,0,0,fake_8340.jpg,0
0,1,1,1,0,0,0,0,21,0,0,1,fake_8341.jpg,0
0,0,1,0,1,1,0,1,51,0,1,0,fake_8342.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_8343.jpg,0
1,0,1,1,0,0,0,0,19,1,0,1,fake_8344.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_8345.jpg,0
0,1,0,0,1,1,1,0,50,0,0,1,fake_8346.jpg,0
0,0,1,0,1,1,0,1,50,0,1,1,fake_8347.jpg,0
0,0,1,1,1,0,1,0,60,0,1,1,fake_8348.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_8349.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_835.jpg,0
6,0,1,1,0,0,0,0,14,0,1,0,fake_8350.jpg,0
0,0,1,1,1,1,0,1,49,0,0,1,fake_8351.jpg,0
0,0,1,1,1,1,0,1,52,0,0,0,fake_8352.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_8353.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_8354.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8355.jpg,0
0,0,1,0,0,0,0,0,21,0,1,0,fake_8356.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_8357.jpg,0
0,0,0,0,1,1,1,0,39,0,0,0,fake_8358.jpg,0
0,0,1,0,1,0,1,0,60,0,1,1,fake_8359.jpg,0
0,0,1,0,1,1,0,1,59,0,0,0,fake_836.jpg,0
0,1,1,0,1,1,0,1,71,1,0,0,fake_8360.jpg,0
0,0,1,0,1,1,1,0,59,0,1,0,fake_8361.jpg,0
0,0,1,1,1,0,1,0,62,1,0,1,fake_8362.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_8363.jpg,0
0,1,1,0,0,0,0,0,34,0,0,1,fake_8364.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_8365.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8366.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8367.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_8368.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8369.jpg,0
0,0,1,0,1,0,1,0,69,1,1,1,fake_837.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8370.jpg,0
0,0,1,1,1,0,1,0,60,0,0,1,fake_8371.jpg,0
0,1,0,0,1,1,1,0,63,0,0,1,fake_8372.jpg,0
0,0,1,0,1,1,0,1,60,0,0,1,fake_8373.jpg,0
0,0,1,0,1,0,1,0,59,0,0,0,fake_8374.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_8375.jpg,0
0,0,1,0,1,1,0,1,50,0,1,1,fake_8376.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_8377.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_8378.jpg,0
0,1,1,0,0,0,0,0,33,0,0,1,fake_8379.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_838.jpg,0
0,1,1,0,1,0,1,0,64,0,0,1,fake_8380.jpg,0
0,0,1,0,1,0,1,0,52,0,1,1,fake_8381.jpg,0
0,1,1,1,1,0,1,0,60,0,0,0,fake_8382.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_8383.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_8384.jpg,0
0,0,1,1,1,1,1,0,48,0,0,0,fake_8385.jpg,0
0,1,0,0,1,1,0,1,68,1,0,1,fake_8386.jpg,0
9,0,1,1,0,0,0,0,11,0,1,1,fake_8387.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_8388.jpg,0
0,1,1,1,0,0,0,0,27,0,0,1,fake_8389.jpg,0
0,1,1,0,1,0,1,0,59,0,0,1,fake_839.jpg,0
0,1,0,0,1,0,1,0,47,0,1,1,fake_8390.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_8391.jpg,0
0,1,0,0,1,1,1,0,52,0,0,1,fake_8392.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_8393.jpg,0
0,0,1,0,1,1,1,0,50,0,0,1,fake_8394.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_8395.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8396.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_8397.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_8398.jpg,0
0,0,1,1,1,0,1,0,48,0,0,0,fake_8399.jpg,0
7,1,0,0,0,0,0,0,13,0,0,1,fake_84.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_840.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8400.jpg,0
0,0,0,0,1,0,1,0,39,0,1,0,fake_8401.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_8402.jpg,0
0,1,1,0,1,0,1,0,68,0,1,0,fake_8403.jpg,0
0,1,1,1,1,1,1,0,70,0,0,1,fake_8404.jpg,0
0,0,1,1,1,1,1,0,58,1,0,1,fake_8405.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_8406.jpg,0
0,1,1,1,1,1,1,0,63,0,0,1,fake_8407.jpg,0
0,0,1,0,1,1,1,0,60,0,1,1,fake_8408.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_8409.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_841.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_8410.jpg,0
0,0,1,0,1,1,0,1,51,0,1,0,fake_8411.jpg,0
0,0,1,0,1,0,1,0,49,0,0,0,fake_8412.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_8413.jpg,0
0,0,1,1,1,1,1,0,48,0,1,0,fake_8414.jpg,0
0,0,1,1,1,1,1,0,53,0,0,1,fake_8415.jpg,0
0,0,1,0,1,1,1,0,69,1,1,1,fake_8416.jpg,0
0,0,1,0,1,1,0,1,52,0,0,1,fake_8417.jpg,0
0,1,1,1,0,0,0,0,32,0,0,1,fake_8418.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_8419.jpg,0
0,1,0,0,1,1,1,0,57,0,0,1,fake_842.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_8420.jpg,0
0,0,0,0,1,1,0,1,40,0,1,1,fake_8421.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_8422.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_8423.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_8424.jpg,0
